Unnamed: 0,nomeRestaurante,curtidas,rating,dataVisita,dataPublicacao,comentario,titulo,IDUsuarioFK,annotations,Unnamed: 0.1
172517.0,Coco Bambu,0,5,2022-4-1,2022-4-30,ambiente muito agradável  pratos muito saborosos e bem elaborados  fomos atendidos pelo márcio  atendimento impecável muito educado e solicito ,Excelente experiência!,W5672AQvictors,"('ambiente muito agradável    prato muito saboroso e bem elaborar    ser atender pelo márcio    atendimento impecável muito educado e solicitar', ['U-AMBIENTE', 'O', 'O', 'U-COMIDA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-SERVIÇO', 'U-SERVIÇO', 'O', 'O', 'O', 'O', 'O'])",411.0
98990.0,Coco Bambu Lago Sul,0,5,2019-5-1,2019-5-21,nota 1000  atendimento ótimo  degustamos o delicioso camarão internacional para 4 pessoas na verdade daria pra 6 pois a porção é grande sem falar nos coquetéis  pinacolada moscou mole divinos e mais divino ainda é a vista da varanda para o lago ,Maravilhoso,AninhaN38,"('nota 1000    atendimento ótimo    degustar o delicioso camarão internacional para 4 pessoa na verdade dar pra 6 pois o porção ser grande sem falar nos coquetel    pinacolar moscou mole divino e mais divino ainda ser o vista da varanda para o lago', ['O', 'O', 'U-SERVIÇO', 'O', 'O', 'O', 'O', 'B-COMIDA', 'L-COMIDA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-COMIDA', 'O', 'O', 'O', 'O', 'O', 'U-BEBIDA', 'U-BEBIDA', 'B-BEBIDA', 'L-BEBIDA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-AMBIENTE', 'O', 'O', 'O', 'O', 'O'])",412.0
23802.0,Coco Bambu Recife,0,5,2019-11-1,2019-11-5,ambiente aconchegante  atendimento do janes top  sérgio avaliador tbm  voltaremos para saborear outras opções  desse delicioso cardápio ,21 anos de casamento,573andrezap,"('ambiente aconchegante    atendimento do janes top    sérgio avaliador tbm    voltar para saborear outro opção    desse delicioso cardápio', ['U-AMBIENTE', 'O', 'B-SERVIÇO', 'I-SERVIÇO', 'L-SERVIÇO', 'O', 'U-SERVIÇO', 'O', 'O', 'O', 'O', 'O', 'O', 'U-COMIDA', 'O', 'O', 'U-COMIDA'])",413.0
82384.0,Coco Bambu Flamboyant,0,5,2018-9-1,2018-9-8,muito bom sempre  comida  ambiente e atendimento sempre impecável   messias meu parceiro muito obrigada por sempre nos atender bem   ,Muito bom!,193taynahs,"('muito bom sempre    comida    ambiente e atendimento sempre impecável     messia meu parceiro muito obrigado por sempre nós atender bem   ', ['O', 'O', 'O', 'U-COMIDA', 'U-AMBIENTE', 'O', 'U-SERVIÇO', 'O', 'O', 'U-SERVIÇO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])",414.0
187697.0,Coco Bambu Lago Sul,1,4,2016-6-1,2016-7-2,estivemos em um almoço de confraternização no salão reservado  degustamos um dos menus preparados para essas ocasiões com 3 pratos principais  carne seca  camarão e peixe  após uma entrada  todos os pratos estavam deliciosos  é a cocada de sobremesa foi repetida 4x  sensacional  atendimento foi mais,O melhor,RoKa15,"('estivemos em um almoço de confraternização no salão reservar    degustamos um dos menu preparar para esse ocasião com 3 prato principal    carne seco    camar e peixe    após um entrada    todo o prato estar delicioso    ser o cocada de sobremesa ser repetir 4x    sensacional    atendimento ser mais', ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-AMBIENTE', 'O', 'O', 'O', 'O', 'U-COMIDA', 'O', 'O', 'O', 'O', 'O', 'O', 'B-COMIDA', 'L-COMIDA', 'B-COMIDA', 'L-COMIDA', 'U-COMIDA', 'O', 'U-COMIDA', 'O', 'O', 'U-COMIDA', 'O', 'O', 'U-COMIDA', 'O', 'O', 'O', 'O', 'U-COMIDA', 'O', 'U-COMIDA', 'O', 'O', 'O', 'O', 'U-SERVIÇO', 'O', 'O'])",415.0
94510.0,Coco Bambu Ribeirao Preto,0,5,2015-1-1,2015-1-19,recém inaugurado em ribeirão preto  já se mostra uma excelente opção gastronômica  o cardápio é gigante  o serviço é rápido e bem agradável  os preços  embora salgados  são compensados pelo tamanho generoso das porções  que permitem dividir o prato em 3 ou 4 pessoas ou levar mais,Chegou chegando,Caio P,"('recém inaugurar em ribeirão preto    já se mostrar um excelente opção gastronômico    o cardápio ser gigante    o serviço ser rápido e bem agradável    o preço    embora salgar    ser compensados pelo tamanho generoso das porção    que permitir dividir o prato em 3 ou 4 pessoa ou levar mais', ['O', 'O', 'O', 'B-LOCALIZAÇÃO', 'L-LOCALIZAÇÃO', 'O', 'O', 'O', 'O', 'O', 'B-COMIDA', 'L-COMIDA', 'O', 'U-COMIDA', 'O', 'O', 'O', 'U-SERVIÇO', 'O', 'O', 'O', 'O', 'O', 'O', 'U-PREÇO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])",416.0
87630.0,Coco Bambu Floripa,0,5,2021-5-1,2021-5-1,segunda vez que almoçamos no coco bambu  e por nossa sorte atendidos novamente pelo douglas  muito atencioso e cordial  que me encantou me levando pra conhecer a cozinha  a cozinha é super organizada  limpa e profissionais bem uniformizados  minha formação  em gastronomia então fiquei encantada mais,Almoço #Carol,sirleis2017,"('segundo vez que almoçamos no coco bambu    e por nosso sorte atender novamente pelo douglas    muito atencioso e cordial    que eu encantar eu levar pra conhecer o cozinha    o cozinha ser super organizar    limpa e profissional bem uniformizar    meu formação    em gastronomia então fiquei encantar mais', ['O', 'O', 'O', 'O', 'O', 'B-GERAL', 'L-GERAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-SERVIÇO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-AMBIENTE', 'O', 'U-AMBIENTE', 'O', 'O', 'O', 'O', 'O', 'U-SERVIÇO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])",417.0
169989.0,Coco Bambu,0,5,2019-6-1,2019-6-7,excelente atendimento de todos os funcionários  o douglas  responsável pela nossa mesa e foi muito atencioso  o prato estava uma delícia  ótimo custo beneficio  super recomendo ,Ótimo atendimento!,jumarionc,"('excelente atendimento de todo o funcionário    o douglas    responsável pela nosso mesa e ser muito atencioso    o prato estar um delícia    bom custo beneficio    super recomer', ['O', 'U-SERVIÇO', 'O', 'O', 'O', 'U-SERVIÇO', 'O', 'U-SERVIÇO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-COMIDA', 'O', 'O', 'O', 'O', 'B-PREÇO', 'L-PREÇO', 'O', 'O'])",418.0
105222.0,Coco Bambu - Dom Pastel,0,4,2017-9-1,2017-9-21,fui atendida pelo garçom eduardo  atencioso  apesar de ter pedido de entrada uma lula a dore e veio metade da porção o eduardo soube contornar a situação sendo sempre cordial ,Atendimento!,zilcabral,"('ser atendir pelo garçom eduardo    atencioso    apesar de ter pedir de entrada um lula a dore e vir metade da porção o eduardo saber contornar o situação ser sempre cordial', ['O', 'O', 'O', 'B-SERVIÇO', 'L-SERVIÇO', 'O', 'O', 'O', 'O', 'O', 'O', 'U-COMIDA', 'O', 'B-COMIDA', 'I-COMIDA', 'L-COMIDA', 'O', 'O', 'O', 'O', 'U-COMIDA', 'O', 'U-SERVIÇO', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])",419.0
98488.0,Coco Bambu Uberlândia,1,5,2018-9-1,2018-9-15,indico para todos   atendimento do garçom cosmo é espetacular   a cada dia uma coisa melhor   indico para todos  ,Excepcional,pedrosN4227XK,"('indico para todo     atendimento do garçom cosmo ser espetacular     a cada dia um coisa bom     indico para todo  ', ['O', 'O', 'O', 'B-SERVIÇO', 'I-SERVIÇO', 'I-SERVIÇO', 'L-SERVIÇO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])",420.0
15809.0,Coco Bambu SP Market,0,5,2022-3-1,2022-3-20,primeira visita ao coco bambu do sp market  ambiente amplo e agradável  staff eficiente  comida chegou à mesa no tempo certo  o risoto de limão siciliano estava perfeito  os camarões cosidos no ponto certo mas  já não estavam tão quentes  carta de vinhos bem variada mais,Almoço em família,carlossD4606KI,"('primeiro visita ao coco bambu do sp market    ambiente amplo e agradável    staff eficiente    comida chegar à mesa no tempo certo    o risoto de limão siciliano estar perfeito    o camarão cosir no ponto certo mas    já não estar tão quente    carta de vinho bem variado mais', ['O', 'O', 'O', 'B-GERAL', 'L-GERAL', 'O', 'B-LOCALIZAÇÃO', 'L-LOCALIZAÇÃO', 'U-AMBIENTE', 'O', 'O', 'O', 'U-SERVIÇO', 'O', 'U-COMIDA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-COMIDA', 'I-COMIDA', 'I-COMIDA', 'L-COMIDA', 'O', 'O', 'O', 'U-COMIDA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-BEBIDA', 'I-BEBIDA', 'L-BEBIDA', 'O', 'O', 'O'])",421.0
39102.0,Coco Bambu Rio Norte Shopping,0,5,2022-3-1,2022-3-19,fomos atendidos pelo excelente profissional val  comida excelente e ambiente super agradável  com certeza retornaremos  ,Aniversário da minha mãe,JonasD1992,"('ser atender pelo excelente profissional val    comida excelente e ambiente super agradável    com certeza retornar  ', ['O', 'O', 'O', 'O', 'B-SERVIÇO', 'L-SERVIÇO', 'U-COMIDA', 'O', 'O', 'U-AMBIENTE', 'O', 'O', 'O', 'O', 'O'])",422.0
58711.0,Coco Bambu Flamboyant,0,4,2017-10-1,2017-11-6,precisa melhorar a circulação de ar  por ser fechado  o cheiro de frutos do mar incomoda  deveria abrir as janelas quando estiver sem atendimento  e os preços também  subiram muito ,Bom restaurante de frutos do mar.,Marcos P P,"('precisar melhorar o circulação de ar    por ser fechar    o cheiro de fruto do mar incomodar    dever abrir o janela quando estar sem atendimento    e o preço também    subir muito', ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-COMIDA', 'I-COMIDA', 'L-COMIDA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-SERVIÇO', 'O', 'O', 'U-PREÇO', 'O', 'O', 'O'])",423.0
114464.0,Coco Bambu Conceito BH Shopping,0,5,2022-7-1,2022-7-6,comida muita boa e atendimento do orlando melhor ainda  muito atencioso  o espaço é muito agradável também  vale a pena ,Comida e atendimento 10,henriquehsleao,"('comida muito bom e atendimento do orlando bom ainda    muito atencioso    o espaço ser muito agradável também    valer o pena', ['U-COMIDA', 'O', 'O', 'O', 'B-SERVIÇO', 'I-SERVIÇO', 'L-SERVIÇO', 'O', 'O', 'O', 'O', 'O', 'U-AMBIENTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])",424.0
11793.0,Coco Bambu Market Place,0,5,2019-11-1,2019-11-25,desde o atendimento inicial até a conta  tudo perfeito  o garçom osmar super atencioso e o matre jeovani impecável  tudo ótimo ,Ótimo,K853KMrodrigoa,"('desde o atendimento inicial até o conta    tudo perfeito    o garçom osmar super atencioso e o matre jeovani impecável    tudo ótimo', ['O', 'O', 'U-SERVIÇO', 'O', 'O', 'O', 'U-PREÇO', 'O', 'O', 'O', 'B-SERVIÇO', 'L-SERVIÇO', 'O', 'O', 'O', 'O', 'B-SERVIÇO', 'L-SERVIÇO', 'O', 'O', 'O'])",425.0
146135.0,Coco Bambu Flamboyant,0,5,2019-4-1,2019-4-2,comemoramos aniversário da minha filha e fomos muito bem atendidas pelo josiel  suco de frutas vermelhas ótimo ,Aniversário ,elanam2019,"('comemorar aniversário da meu filha e ser muito bem atendir pelo josiel    suco de fruta vermelho bom', ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-SERVIÇO', 'B-BEBIDA', 'I-BEBIDA', 'I-BEBIDA', 'L-BEBIDA', 'O'])",426.0
123823.0,Coco Bambu São Luís,0,5,2014-8-1,2014-10-4,bela arquitetura e decoração  atendimento excelente desde a recepção até a saída  um amplo espaço para as crianças  boa acústica  culinária refinada e para quem gosta de pimenta bem picante vale a pena experimentar   o restaurante não aceita pagamento dos 10  para os garçons fica bem mais,Maravilhoso!,paularodrigues2014,"('belo arquitetura e decoração    atendimento excelente desde o recepção até o saída    um amplo espaço para o criança    bom acústica    culinária refinar e para quem gostar de pimenta bem picante valer o pena experimentar     o restaurante não aceitar pagamento dos 10    para o garçons ficar bem mais', ['O', 'U-AMBIENTE', 'O', 'U-AMBIENTE', 'U-SERVIÇO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AMBIENTE', 'I-AMBIENTE', 'I-AMBIENTE', 'L-AMBIENTE', 'O', 'U-AMBIENTE', 'U-COMIDA', 'O', 'O', 'O', 'O', 'O', 'O', 'U-COMIDA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-GERAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])",427.0
67922.0,Coco Bambu Park Shopping,0,5,2021-4-1,2021-4-8,tudo ótimo  a música estava agradável   ameiiiii o ambiente aconchegante  a comida uma delícia  perfeita ,Almoço de amigos,simonemateuso,"('tudo bom    o música estar agradável     ameiiiii o ambiente aconchegante    o comida um delícia    perfazer', ['O', 'O', 'O', 'U-AMBIENTE', 'O', 'O', 'O', 'O', 'U-AMBIENTE', 'O', 'O', 'U-COMIDA', 'O', 'O', 'O'])",428.0
188895.0,Coco Bambu Conceito Vila Olímpia,0,5,2019-11-1,2019-11-24,tivemos um excelente atendimento do garçom gustavo  que nos recepcionou com muita atenção  nos proporcionou um atendimento realmente diferenciado   gostamos bastante das opções do buffet e de tudo em geral   ótima opção de refeição no shopping vila olímpia  procurem o gustavo  o atendimento vale demais mais,Excelente atendimento e opções,Leandro O,"('ter um excelente atendimento do garçom gustavo    que nós recepcionar com muito atenção    nós proporcionar um atendimento realmente diferenciar     gostar bastante das opção do buffet e de tudo em geral     ótimo opção de refeição no shopping vila olímpia    procurar o gustavo    o atendimento valer demais mais', ['O', 'O', 'O', 'B-SERVIÇO', 'I-SERVIÇO', 'I-SERVIÇO', 'L-SERVIÇO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-SERVIÇO', 'O', 'O', 'O', 'O', 'O', 'B-COMIDA', 'I-COMIDA', 'L-COMIDA', 'O', 'O', 'O', 'O', 'O', 'O', 'B-COMIDA', 'I-COMIDA', 'L-COMIDA', 'O', 'B-LOCALIZAÇÃO', 'I-LOCALIZAÇÃO', 'L-LOCALIZAÇÃO', 'O', 'O', 'U-SERVIÇO', 'O', 'U-SERVIÇO', 'O', 'O', 'O'])",429.0
62335.0,Coco Bambu Lago Sul,0,5,2015-10-1,2015-11-10,onde se come muito bem custo beneficio recomendo fica próximo ao lago sul setor de clubes sul local lindo e bem gostoso para confraternização ,Restaurante aconchegante,Margarida A,"('onde se comer muito bem custo beneficio recomender ficar próximo ao lago sul setor de clube sul local lir e bem gostoso para confraternização', ['O', 'O', 'O', 'O', 'O', 'B-PREÇO', 'L-PREÇO', 'O', 'O', 'O', 'O', 'B-LOCALIZAÇÃO', 'L-LOCALIZAÇÃO', 'O', 'O', 'O', 'O', 'U-AMBIENTE', 'O', 'O', 'O', 'O', 'O', 'O'])",430.0
106259.0,Coco Bambu Lago Sul,1,5,2020-2-1,2020-3-6,excelente comida  tanto os frutos do mar quanto as carnes  caipirinha de coco é imperdível  mas está sempre cheio  principalmente almoço de domingo e feriados  para essas datas tem que chegar ao local antes das 12h para não pegar fila  local familiar  com brinquedoteca  bela mais,Excelente!,daniellebsilveira,"('excelente comida    tanto o fruto do mar quanto o carne    caipirinha de coco ser imperdível    mas estar sempre cheio    principalmente almoço de domingo e feriado    para esse data ter que chegar ao local antes das 12h para não pegar fila    local familiar    com brinquedoteca    belo mais', ['O', 'U-COMIDA', 'O', 'O', 'B-COMIDA', 'I-COMIDA', 'L-COMIDA', 'O', 'O', 'U-COMIDA', 'B-BEBIDA', 'I-BEBIDA', 'L-BEBIDA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-GERAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-GERAL', 'O', 'O', 'U-AMBIENTE', 'O', 'O'])",431.0
141523.0,Coco Bambu Recife,0,5,2021-7-1,2021-7-7,restaurante ótimo  ambiente muito agradável  na ocasião em comemoração de aniversário de casamento  ótimos pratos e recepção  destacando o atendimento do garçom ferraz  muito educado e atencioso ,Aniversário de casamento.,thiagocB8164MQ,"('restaurante ótimo    ambiente muito agradável    na ocasião em comemoração de aniversário de casamento    ótimo prato e recepção    destacar o atendimento do garçom ferraz    muito educado e atencioso', ['U-GERAL', 'O', 'U-AMBIENTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-COMIDA', 'O', 'U-SERVIÇO', 'O', 'O', 'B-SERVIÇO', 'I-SERVIÇO', 'I-SERVIÇO', 'L-SERVIÇO', 'O', 'O', 'O', 'O'])",432.0
42690.0,Coco Bambu Frutos do Mar,0,4,2012-12-1,2013-4-22,excelente localização  atendimento e comida  entretanto  a fila de espera lhe cansa  passei cerca de 40 minutos em uma fila de espera para uma mesa  mas depois que entramos  tudo foi flores ,Não fosse a fila...,Lorena V,"('excelente localização    atendimento e comer    entretanto    o fila de esperar ele cansar    passar cerca de 40 minuto em um fila de espera para um mesa    mas depois que entrar    tudo ser flor', ['O', 'U-LOCALIZAÇÃO', 'U-SERVIÇO', 'O', 'U-COMIDA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])",433.0
138437.0,Coco Bambu Ribeirao Preto,0,5,2019-9-1,2019-9-28,fomos muito bem atendidos pelo fred e a renata  ambiente muito bom e confortável  comida excelente ,Coco bambu ribeirão preto,Gabriela F,"('ser muito bem atender pelo fred e o renata    ambiente muito bom e confortável    comida excelente', ['O', 'O', 'O', 'O', 'O', 'U-SERVIÇO', 'O', 'O', 'U-SERVIÇO', 'U-AMBIENTE', 'O', 'O', 'O', 'O', 'U-COMIDA', 'O'])",434.0
139091.0,Coco Bambu JK,0,5,2017-6-1,2017-7-4,a comida é muito boa e bem servida  o lugarmuito aconchegante com boa música ao vivo  o atendimento do garçon osmar foi excelente  ótimo custo benefício,Comida e atendimento ótimos,taniacris2017,"('o comida ser muito bom e bem server    o lugarmuito aconchegante com bom música ao vivo    o atendimento do garçon osmar ser excelente    bom custo benefício', ['O', 'U-COMIDA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-AMBIENTE', 'O', 'O', 'O', 'B-SERVIÇO', 'I-SERVIÇO', 'I-SERVIÇO', 'L-SERVIÇO', 'O', 'O', 'O', 'B-PREÇO', 'L-PREÇO'])",435.0
133890.0,Coco Bambu Lago Sul,1,2,2017-8-1,2017-11-7,nao gosto  usa receitas duvidosas com muito laticinios misturado com peixe  nao eh um restaurante de frutos do mar de raiz mais,caro e mistura lacteos com peixe no cardapio.,Carlos A,"('nao gostar    usar receita duvidoso com muito laticinio misturar com peixe    nao eh um restaurante de fruto do mar de raiz mais', ['O', 'O', 'O', 'U-COMIDA', 'O', 'O', 'O', 'U-COMIDA', 'O', 'O', 'U-COMIDA', 'O', 'O', 'O', 'U-GERAL', 'O', 'B-COMIDA', 'I-COMIDA', 'L-COMIDA', 'O', 'O', 'O'])",436.0
74507.0,Coco Bambu Flamboyant,0,5,2014-6-1,2014-7-17,simplismente um luxo  uma delicia a comida  o ambiente  o atendimento  nao peguei fila nenhuma de espera  foi em uma terça feira de jogo do brasil na copa  comemorar bodas de couro  me senti na beira mar  pois estava um ventinho gostoso  imuninação boa ,Lugar ideal para ir de casal,leticialuizam,"('simplismente um luxo    um delicia o comida    o ambiente    o atendimento    nao peguei fila nenhum de espera    ser em um terça feira de jogo do brasil na copa    comemorar boda de couro    eu sentir na beira mar    pois estar um ventinho gostoso    imuninação bom', ['O', 'O', 'O', 'O', 'O', 'O', 'U-COMIDA', 'O', 'U-AMBIENTE', 'O', 'U-SERVIÇO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])",437.0
3502.0,Coco Bambu Flamboyant,0,5,2022-8-1,2022-8-1,sr  lázaro  atendimento super excelente  pessoa muito agradável digno do padrão do estabelecimento  parabéns ao coco bambu e ao sr  lázaro pela dedicação ,10 anos casamento,595cristianec,"('sr    lázaro    atendimento super excelente    pessoa muito agradável digno do padrão do estabelecimento    parabéns ao coco bambu e ao sr    lázaro pela dedicação', ['O', 'O', 'U-SERVIÇO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-GERAL', 'O', 'O', 'B-GERAL', 'L-GERAL', 'O', 'O', 'O', 'O', 'O', 'O'])",438.0
1103.0,Coco Bambu Recife,0,5,2018-6-1,2018-6-15,ótimo atendimento rafael muito atencioso  comida excelente vinho bom e o som ambiente está de acordo com a época,Caruaru ,Dautro R,"('bom atendimento rafael muito atencioso    comida excelente vinho bom e o som ambiente estar de acordo com o época', ['O', 'B-SERVIÇO', 'L-SERVIÇO', 'O', 'O', 'U-COMIDA', 'O', 'U-BEBIDA', 'O', 'O', 'O', 'U-AMBIENTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])",439.0
78223.0,Coco Bambu São José Do Rio Preto,0,5,2021-10-1,2021-10-31,nota 1000 em qualidade e atendimento  da simpática fran  equipe de parabéns feliz em te los em rio preto,Elogio,744ceciliak,"('nota 1000 em qualidade e atendimento    da simpático fran    equipe de parabéns feliz em te los em rio preto', ['O', 'O', 'O', 'O', 'O', 'U-SERVIÇO', 'O', 'O', 'U-SERVIÇO', 'U-SERVIÇO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCALIZAÇÃO', 'L-LOCALIZAÇÃO'])",440.0
14581.0,Coco Bambu Frutos do Mar,0,4,2016-12-1,2016-12-15,já estive em algumas filiais da rede em são paulo e salvador  e posso afirmar que o restaurante de fortaleza é o melhor de todos  espaçoso  bem decorado  de frente para o mar  com atendimento top   os pratos tem o grande defeito de serem apenas mais,Melhor que as filiais,I7320MIfernandom,"('já estive em algum filial da rede em são paulo e salvador    e poder afirmar que o restaurante de fortaleza ser o bom de todo    espaçoso    bem decorar    de frente para o mar    com atendimento top     o prato ter o grande defeito de ser apenas mais', ['O', 'O', 'O', 'O', 'U-GERAL', 'O', 'O', 'O', 'B-LOCALIZAÇÃO', 'L-LOCALIZAÇÃO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-GERAL', 'O', 'U-LOCALIZAÇÃO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-SERVIÇO', 'O', 'O', 'U-COMIDA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])",441.0
9874.0,Coco Bambu Meireles,0,5,2017-12-1,2017-12-11,o mota  um excelente garçom  gentil  atencioso  rápido e muito alegre  a comida  como sempre  maravilhosa ,Excelente em tudo,Analu M,"('o mota    um excelente garçom    gentil    atencioso    rápido e muito alegre    o comida    como sempre    maravilhoso', ['O', 'U-SERVIÇO', 'O', 'O', 'U-SERVIÇO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-COMIDA', 'O', 'O', 'O'])",442.0
141134.0,Coco Bambu Frutos do Mar,0,5,2014-9-1,2014-9-12,restaurante maravilhoso  bons pratos  comida farta  até demais  e atendimento nota dez deveria ter pratos menores   sobra muita comida para duas pessoas  tem serviço de manobrista que ajuda bastante em fortaleza ,Frutos do Mar a vontade!!,WistonRomero,"('restaurante maravilhoso    bom prato    comida farto    até demais    e atendimento notar dez dever ter prato pequeno     sobrar muito comida para dois pessoa    ter serviço de manobrista que ajudar bastante em fortaleza', ['U-GERAL', 'O', 'O', 'U-COMIDA', 'O', 'O', 'O', 'O', 'O', 'U-SERVIÇO', 'O', 'O', 'O', 'O', 'U-COMIDA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-SERVIÇO', 'O', 'O', 'O', 'O', 'O', 'O', 'U-LOCALIZAÇÃO'])",443.0
42084.0,Coco Bambu SP Market,0,5,2018-12-1,2018-12-18,atendimento muito bom  garçom  alex  serviço em geral  comida deliciosa  ambiente bom  aberto  decoração bonita e aconchegante  maitre nice  simpatica  atenciosa ,Jantar de aniversário,Monica U,"('atendimento muito bom    garçom    alex    serviço em geral    comida delicioso    ambiente bom    abrir    decoração bonito e aconchegante    maitre nice    simpatico    atencioso', ['U-SERVIÇO', 'O', 'O', 'O', 'O', 'U-SERVIÇO', 'O', 'O', 'U-COMIDA', 'O', 'U-AMBIENTE', 'O', 'O', 'U-AMBIENTE', 'O', 'O', 'O', 'B-SERVIÇO', 'L-SERVIÇO', 'O', 'O'])",444.0
34490.0,Coco Bambu Bahia,0,5,2018-10-1,2018-10-19,maravilhosooooooo  lugar super gostoso uma graça  fomos atendidas por um garçom espetacular chamado mizael por nós apelidado de miza  comemos um espaguete delicioso com molho branco espinafre e camarões  super indico a visita ,Ô delíciaaaaaa!!!,tatianaa484,"('maravilhosooooooo    lugar super gostoso um graça    ser atendir por um garçom espetacular chamar mizael por nós apelidar de miza    comer um espaguete delicioso com molho branco espinafre e camar    super indico o visita', ['O', 'U-GERAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-SERVIÇO', 'O', 'O', 'U-SERVIÇO', 'O', 'O', 'O', 'O', 'U-SERVIÇO', 'O', 'O', 'U-COMIDA', 'O', 'O', 'B-COMIDA', 'L-COMIDA', 'U-COMIDA', 'O', 'U-COMIDA', 'O', 'O', 'O', 'O'])",445.0
158472.0,Coco Bambu Frutos do Mar,1,5,2019-12-1,2019-12-17,atendimento muito bom  estao de parabens  pelos esfoco e decicacao em procurar o em atender o cliente  estou muito grato por toda a equipe coco bambu ,14 anos de casados,488mundod,"('atendimento muito bom    estao de parabens    pelos esfoco e decicacao em procurar o em atender o cliente    estar muito grato por todo o equipe coco bambu', ['U-SERVIÇO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-SERVIÇO', 'B-GERAL', 'L-GERAL'])",446.0
172617.0,Coco Bambu Flamboyant,0,4,2016-7-1,2016-9-14,como nos demais coco bambu  a comida é maravilhosa  o cardápio tem muitas opções  tanto de comidas como de bebidas  o atendimento é bom  entretanto   no final do almoço  senti incomodada com a demonstração do garçon do seu interesse para que fossemos embora rápido ,Comida maravilhosa,ingridrd,"('como nos demais coco bambu    o comida ser maravilhoso    o cardápio ter muito opção    tanto de comida como de bebida    o atendimento ser bom    entretanto     no final do almoço    sentir incomodar com o demonstração do garçon do seu interesse para que fossemos embora rápido', ['O', 'O', 'O', 'B-GERAL', 'L-GERAL', 'O', 'U-COMIDA', 'O', 'O', 'O', 'U-COMIDA', 'O', 'O', 'O', 'O', 'O', 'U-COMIDA', 'O', 'O', 'U-BEBIDA', 'O', 'U-SERVIÇO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-SERVIÇO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])",447.0
